"Plot Title: 21223121"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 21223121, SEN S/N: 21223121)","Coupler Attached (LGR S/N: 21223121)","Stopped (LGR S/N: 21223121)","End Of File (LGR S/N: 21223121)"
1146,02/23/23 05:00:00 AM,14.134,,,
1147,02/23/23 06:00:00 AM,14.038,,,
1148,02/23/23 07:00:00 AM,14.230,,,
1149,02/23/23 08:00:00 AM,14.613,,,
1150,02/23/23 09:00:00 AM,16.713,,,
1151,02/23/23 10:00:00 AM,17.760,,,
1152,02/23/23 11:00:00 AM,18.996,,,
1153,02/23/23 12:00:00 PM,19.282,,,
1154,02/23/23 01:00:00 PM,20.234,,,
1155,02/23/23 02:00:00 PM,20.043,,,
1156,02/23/23 03:00:00 PM,20.329,,,
1157,02/23/23 04:00:00 PM,20.329,,,
1158,02/23/23 05:00:00 PM,19.567,,,
1159,02/23/23 06:00:00 PM,18.806,,,
1160,02/23/23 07:00:00 PM,17.570,,,
1161,02/23/23 08:00:00 PM,16.332,,,
1162,02/23/23 09:00:00 PM,15.569,,,
1163,02/23/23 10:00:00 PM,14.900,,,
1164,02/23/23 11:00:00 PM,14.230,,,
1165,02/24/23 12:00:00 AM,13.750,,,
1166,02/24/23 01:00:00 AM,13.269,,,
1167,02/24/23 02:00:00 AM,12.883,,,
1168,02/24/23 03:00:00 AM,12.690,,,
1169,02/24/23 04:00:00 AM,12.594,,,
1170,02/24/23 05:00:00 AM,12.690,,,
1171,02/24/23 06:00:00 AM,12.883,,,
1172,02/24/23 07:00:00 AM,12.883,,,
1173,02/24/23 08:00:00 AM,13.076,,,
1174,02/24/23 09:00:00 AM,13.558,,,
1175,02/24/23 10:00:00 AM,14.613,,,
1176,02/24/23 11:00:00 AM,16.618,,,
1177,02/24/23 12:00:00 PM,17.855,,,
1178,02/24/23 01:00:00 PM,18.331,,,
1179,02/24/23 02:00:00 PM,19.282,,,
1180,02/24/23 03:00:00 PM,19.567,,,
1181,02/24/23 04:00:00 PM,19.662,,,
1182,02/24/23 05:00:00 PM,19.282,,,
1183,02/24/23 06:00:00 PM,18.045,,,
1184,02/24/23 07:00:00 PM,17.379,,,
1185,02/24/23 08:00:00 PM,17.094,,,
1186,02/24/23 09:00:00 PM,16.046,,,
1187,02/24/23 10:00:00 PM,15.091,,,
1188,02/24/23 11:00:00 PM,13.942,,,
1189,02/25/23 12:00:00 AM,13.173,,,
1190,02/25/23 01:00:00 AM,12.497,,,
1191,02/25/23 02:00:00 AM,12.013,,,
1192,02/25/23 03:00:00 AM,11.528,,,
1193,02/25/23 04:00:00 AM,11.139,,,
1194,02/25/23 05:00:00 AM,10.846,,,
1195,02/25/23 06:00:00 AM,10.748,,,
1196,02/25/23 07:00:00 AM,10.748,,,
1197,02/25/23 08:00:00 AM,12.497,,,
1198,02/25/23 09:00:00 AM,16.808,,,
1199,02/25/23 10:00:00 AM,18.711,,,
1200,02/25/23 11:00:00 AM,19.758,,,
1201,02/25/23 12:00:00 PM,21.282,,,
1202,02/25/23 01:00:00 PM,22.238,,,
1203,02/25/23 02:00:00 PM,23.581,,,
1204,02/25/23 03:00:00 PM,23.581,,,
1205,02/25/23 04:00:00 PM,23.388,,,
1206,02/25/23 05:00:00 PM,22.429,,,
1207,02/25/23 06:00:00 PM,21.091,,,
1208,02/25/23 07:00:00 PM,19.662,,,
1209,02/25/23 08:00:00 PM,18.045,,,
1210,02/25/23 09:00:00 PM,16.618,,,
1211,02/25/23 10:00:00 PM,15.569,,,
1212,02/25/23 11:00:00 PM,16.141,,,
1213,02/26/23 12:00:00 AM,16.618,,,
1214,02/26/23 01:00:00 AM,14.613,,,
1215,02/26/23 02:00:00 AM,13.461,,,
1216,02/26/23 03:00:00 AM,12.787,,,
1217,02/26/23 04:00:00 AM,12.110,,,
1218,02/26/23 05:00:00 AM,11.625,,,
1219,02/26/23 06:00:00 AM,10.944,,,
1220,02/26/23 07:00:00 AM,11.139,,,
1221,02/26/23 08:00:00 AM,13.846,,,
1222,02/26/23 09:00:00 AM,16.999,,,
1223,02/26/23 10:00:00 AM,19.662,,,
1224,02/26/23 11:00:00 AM,21.187,,,
1225,02/26/23 12:00:00 PM,22.238,,,
1226,02/26/23 01:00:00 PM,23.677,,,
1227,02/26/23 02:00:00 PM,24.545,,,
1228,02/26/23 03:00:00 PM,25.028,,,
1229,02/26/23 04:00:00 PM,25.125,,,
1230,02/26/23 05:00:00 PM,24.351,,,
1231,02/26/23 06:00:00 PM,23.004,,,
1232,02/26/23 07:00:00 PM,21.378,,,
1233,02/26/23 08:00:00 PM,19.567,,,
1234,02/26/23 09:00:00 PM,17.855,,,
1235,02/26/23 10:00:00 PM,16.903,,,
1236,02/26/23 11:00:00 PM,15.664,,,
1237,02/27/23 12:00:00 AM,14.804,,,
1238,02/27/23 01:00:00 AM,14.134,,,
1239,02/27/23 02:00:00 AM,13.461,,,
1240,02/27/23 03:00:00 AM,12.787,,,
1241,02/27/23 04:00:00 AM,12.110,,,
1242,02/27/23 05:00:00 AM,11.528,,,
1243,02/27/23 06:00:00 AM,11.236,,,
1244,02/27/23 07:00:00 AM,11.431,,,
1245,02/27/23 08:00:00 AM,12.110,,,
1246,02/27/23 09:00:00 AM,12.787,,,
1247,02/27/23 10:00:00 AM,16.713,,,
1248,02/27/23 11:00:00 AM,20.329,,,
1249,02/27/23 12:00:00 PM,21.951,,,
1250,02/27/23 01:00:00 PM,23.292,,,
1251,02/27/23 02:00:00 PM,24.062,,,
1252,02/27/23 03:00:00 PM,24.738,,,
1253,02/27/23 04:00:00 PM,24.835,,,
1254,02/27/23 05:00:00 PM,24.158,,,
1255,02/27/23 06:00:00 PM,22.525,,,
1256,02/27/23 07:00:00 PM,20.234,,,
1257,02/27/23 08:00:00 PM,18.426,,,
1258,02/27/23 09:00:00 PM,17.094,,,
1259,02/27/23 10:00:00 PM,15.855,,,
1260,02/27/23 11:00:00 PM,14.709,,,
1261,02/28/23 12:00:00 AM,13.750,,,
1262,02/28/23 01:00:00 AM,13.365,,,
1263,02/28/23 02:00:00 AM,12.980,,,
1264,02/28/23 03:00:00 AM,12.690,,,
1265,02/28/23 04:00:00 AM,12.594,,,
1266,02/28/23 05:00:00 AM,12.401,,,
1267,02/28/23 06:00:00 AM,12.304,,,
1268,02/28/23 07:00:00 AM,12.207,,,
1269,02/28/23 08:00:00 AM,12.401,,,
1270,02/28/23 09:00:00 AM,12.497,,,
1271,02/28/23 10:00:00 AM,13.365,,,
1272,02/28/23 11:00:00 AM,14.230,,,
1273,02/28/23 12:00:00 PM,14.900,,,
1274,02/28/23 01:00:00 PM,15.760,,,
1275,02/28/23 02:00:00 PM,17.189,,,
1276,02/28/23 03:00:00 PM,19.187,,,
1277,02/28/23 04:00:00 PM,19.187,,,
1278,02/28/23 05:00:00 PM,19.187,,,
1279,02/28/23 06:00:00 PM,17.570,,,
1280,02/28/23 07:00:00 PM,15.569,,,
1281,02/28/23 08:00:00 PM,14.804,,,
1282,02/28/23 09:00:00 PM,14.709,,,
1283,02/28/23 10:00:00 PM,14.613,,,
1284,02/28/23 11:00:00 PM,14.421,,,
1285,03/01/23 12:00:00 AM,13.846,,,
1286,03/01/23 01:00:00 AM,13.846,,,
1287,03/01/23 02:00:00 AM,14.134,,,
1288,03/01/23 03:00:00 AM,13.750,,,
1289,03/01/23 04:00:00 AM,13.461,,,
1290,03/01/23 05:00:00 AM,13.269,,,
1291,03/01/23 06:00:00 AM,13.365,,,
1292,03/01/23 07:00:00 AM,13.269,,,
1293,03/01/23 08:00:00 AM,13.461,,,
1294,03/01/23 09:00:00 AM,13.654,,,
1295,03/01/23 10:00:00 AM,14.134,,,
1296,03/01/23 11:00:00 AM,14.325,,,
1297,03/01/23 12:00:00 PM,14.613,,,
1298,03/01/23 01:00:00 PM,15.187,,,
1299,03/01/23 02:00:00 PM,15.664,,,
1300,03/01/23 03:00:00 PM,16.046,,,
1301,03/01/23 04:00:00 PM,16.237,,,
1302,03/01/23 05:00:00 PM,16.237,,,
1303,03/01/23 06:00:00 PM,15.091,,,
1304,03/01/23 07:00:00 PM,13.750,,,
1305,03/01/23 08:00:00 PM,12.980,,,
1306,03/01/23 09:00:00 PM,12.401,,,
1307,03/01/23 10:00:00 PM,11.916,,,
1308,03/01/23 11:00:00 PM,11.139,,,
1309,03/02/23 12:00:00 AM,10.651,,,
1310,03/02/23 01:00:00 AM,10.455,,,
1311,03/02/23 02:00:00 AM,10.651,,,
1312,03/02/23 03:00:00 AM,11.431,,,
1313,03/02/23 04:00:00 AM,12.013,,,
1314,03/02/23 05:00:00 AM,12.013,,,
1315,03/02/23 06:00:00 AM,12.304,,,
1316,03/02/23 07:00:00 AM,12.594,,,
1317,03/02/23 08:00:00 AM,13.076,,,
1318,03/02/23 09:00:00 AM,13.942,,,
1319,03/02/23 10:00:00 AM,15.378,,,
1320,03/02/23 11:00:00 AM,16.999,,,
1321,03/02/23 12:00:00 PM,18.806,,,
1322,03/02/23 01:00:00 PM,19.948,,,
1323,03/02/23 02:00:00 PM,20.710,,,
1324,03/02/23 03:00:00 PM,21.282,,,
1325,03/02/23 04:00:00 PM,21.282,,,
1326,03/02/23 05:00:00 PM,20.901,,,
1327,03/02/23 06:00:00 PM,19.662,,,
1328,03/02/23 07:00:00 PM,18.806,,,
1329,03/02/23 08:00:00 PM,17.189,,,
1330,03/02/23 09:00:00 PM,16.046,,,
1331,03/02/23 10:00:00 PM,15.091,,,
1332,03/02/23 11:00:00 PM,14.134,,,
1333,03/03/23 12:00:00 AM,13.461,,,
1334,03/03/23 01:00:00 AM,12.787,,,
1335,03/03/23 02:00:00 AM,12.110,,,
1336,03/03/23 03:00:00 AM,11.625,,,
1337,03/03/23 04:00:00 AM,11.334,,,
1338,03/03/23 05:00:00 AM,10.944,,,
1339,03/03/23 06:00:00 AM,10.553,,,
1340,03/03/23 07:00:00 AM,10.846,,,
1341,03/03/23 08:00:00 AM,12.594,,,
1342,03/03/23 09:00:00 AM,14.996,,,
1343,03/03/23 10:00:00 AM,17.950,,,
1344,03/03/23 11:00:00 AM,20.901,,,
1345,03/03/23 12:00:00 PM,22.238,,,
1346,03/03/23 01:00:00 PM,23.196,,,
1347,03/03/23 02:00:00 PM,23.773,,,
1348,03/03/23 03:00:00 PM,23.869,,,
1349,03/03/23 04:00:00 PM,23.773,,,
1350,03/03/23 05:00:00 PM,22.525,,,
1351,03/03/23 06:00:00 PM,20.805,,,
1352,03/03/23 07:00:00 PM,19.282,,,
1353,03/03/23 08:00:00 PM,18.426,,,
1354,03/03/23 09:00:00 PM,16.523,,,
1355,03/03/23 10:00:00 PM,15.187,,,
1356,03/03/23 11:00:00 PM,14.325,,,
1357,03/04/23 12:00:00 AM,13.461,,,
1358,03/04/23 01:00:00 AM,12.980,,,
1359,03/04/23 02:00:00 AM,12.207,,,
1360,03/04/23 03:00:00 AM,11.916,,,
1361,03/04/23 04:00:00 AM,11.528,,,
1362,03/04/23 05:00:00 AM,11.139,,,
1363,03/04/23 06:00:00 AM,10.455,,,
1364,03/04/23 07:00:00 AM,10.357,,,
1365,03/04/23 08:00:00 AM,12.110,,,
1366,03/04/23 09:00:00 AM,15.187,,,
1367,03/04/23 10:00:00 AM,18.045,,,
1368,03/04/23 11:00:00 AM,19.472,,,
1369,03/04/23 12:00:00 PM,20.805,,,
1370,03/04/23 01:00:00 PM,22.429,,,
1371,03/04/23 02:00:00 PM,22.621,,,
1372,03/04/23 03:00:00 PM,22.812,,,
1373,03/04/23 04:00:00 PM,23.100,,,
1374,03/04/23 05:00:00 PM,21.760,,,
1375,03/04/23 06:00:00 PM,19.948,,,
1376,03/04/23 07:00:00 PM,18.806,,,
1377,03/04/23 08:00:00 PM,17.855,,,
1378,03/04/23 09:00:00 PM,15.855,,,
1379,03/04/23 10:00:00 PM,14.325,,,
1380,03/04/23 11:00:00 PM,13.365,,,
1381,03/05/23 12:00:00 AM,12.883,,,
1382,03/05/23 01:00:00 AM,12.110,,,
1383,03/05/23 02:00:00 AM,11.528,,,
1384,03/05/23 03:00:00 AM,10.748,,,
1385,03/05/23 04:00:00 AM,10.651,,,
1386,03/05/23 05:00:00 AM,10.259,,,
1387,03/05/23 06:00:00 AM,9.866,,,
1388,03/05/23 07:00:00 AM,9.472,,,
1389,03/05/23 08:00:00 AM,11.722,,,
1390,03/05/23 09:00:00 AM,14.900,,,
1391,03/05/23 10:00:00 AM,18.140,,,
1392,03/05/23 11:00:00 AM,19.282,,,
1393,03/05/23 12:00:00 PM,20.519,,,
1394,03/05/23 01:00:00 PM,21.664,,,
1395,03/05/23 02:00:00 PM,21.951,,,
1396,03/05/23 03:00:00 PM,22.525,,,
1397,03/05/23 04:00:00 PM,22.429,,,
1398,03/05/23 05:00:00 PM,21.569,,,
1399,03/05/23 06:00:00 PM,19.567,,,
1400,03/05/23 07:00:00 PM,17.570,,,
1401,03/05/23 08:00:00 PM,16.332,,,
1402,03/05/23 09:00:00 PM,15.187,,,
1403,03/05/23 10:00:00 PM,14.038,,,
1404,03/05/23 11:00:00 PM,13.076,,,
1405,03/06/23 12:00:00 AM,12.401,,,
1406,03/06/23 01:00:00 AM,11.819,,,
1407,03/06/23 02:00:00 AM,11.236,,,
1408,03/06/23 03:00:00 AM,10.651,,,
1409,03/06/23 04:00:00 AM,10.357,,,
1410,03/06/23 05:00:00 AM,9.965,,,
1411,03/06/23 06:00:00 AM,9.768,,,
1412,03/06/23 07:00:00 AM,9.571,,,
1413,03/06/23 08:00:00 AM,12.304,,,
1414,03/06/23 09:00:00 AM,15.091,,,
1415,03/06/23 10:00:00 AM,18.236,,,
1416,03/06/23 11:00:00 AM,19.567,,,
1417,03/06/23 12:00:00 PM,19.282,,,
1418,03/06/23 01:00:00 PM,21.282,,,
1419,03/06/23 02:00:00 PM,20.805,,,
1420,03/06/23 03:00:00 PM,21.855,,,
1421,03/06/23 04:00:00 PM,21.569,,,
1422,03/06/23 05:00:00 PM,20.329,,,
1423,03/06/23 06:00:00 PM,18.236,,,
1424,03/06/23 07:00:00 PM,17.094,,,
1425,03/06/23 08:00:00 PM,16.523,,,
1426,03/06/23 09:00:00 PM,15.187,,,
1427,03/06/23 10:00:00 PM,13.461,,,
1428,03/06/23 11:00:00 PM,13.654,,,
1429,03/07/23 12:00:00 AM,13.076,,,
1430,03/07/23 01:00:00 AM,12.401,,,
1431,03/07/23 02:00:00 AM,11.431,,,
1432,03/07/23 03:00:00 AM,10.357,,,
1433,03/07/23 04:00:00 AM,9.472,,,
1434,03/07/23 05:00:00 AM,8.879,,,
1435,03/07/23 06:00:00 AM,8.581,,,
1436,03/07/23 07:00:00 AM,9.176,,,
1437,03/07/23 08:00:00 AM,10.455,,,
1438,03/07/23 09:00:00 AM,13.076,,,
1439,03/07/23 10:00:00 AM,14.900,,,
1440,03/07/23 11:00:00 AM,15.855,,,
1441,03/07/23 12:00:00 PM,16.903,,,
1442,03/07/23 01:00:00 PM,18.331,,,
1443,03/07/23 02:00:00 PM,18.426,,,
1444,03/07/23 03:00:00 PM,18.806,,,
1445,03/07/23 04:00:00 PM,18.616,,,
1446,03/07/23 05:00:00 PM,18.140,,,
1447,03/07/23 06:00:00 PM,16.808,,,
1448,03/07/23 07:00:00 PM,15.760,,,
1449,03/07/23 08:00:00 PM,14.517,,,
1450,03/07/23 09:00:00 PM,13.654,,,
1451,03/07/23 10:00:00 PM,13.365,,,
1452,03/07/23 11:00:00 PM,13.076,,,
1453,03/08/23 12:00:00 AM,12.980,,,
1454,03/08/23 01:00:00 AM,12.690,,,
1455,03/08/23 02:00:00 AM,11.334,,,
1456,03/08/23 03:00:00 AM,9.965,,,
1457,03/08/23 04:00:00 AM,9.077,,,
1458,03/08/23 05:00:00 AM,8.581,,,
1459,03/08/23 06:00:00 AM,9.176,,,
1460,03/08/23 07:00:00 AM,10.063,,,
1461,03/08/23 08:00:00 AM,11.334,,,
1462,03/08/23 09:00:00 AM,13.558,,,
1463,03/08/23 10:00:00 AM,15.378,,,
1464,03/08/23 11:00:00 AM,16.523,,,
1465,03/08/23 12:00:00 PM,17.570,,,
1466,03/08/23 01:00:00 PM,19.092,,,
1467,03/08/23 02:00:00 PM,19.092,,,
1468,03/08/23 03:00:00 PM,19.282,,,
1469,03/08/23 04:00:00 PM,19.092,,,
1470,03/08/23 05:00:00 PM,18.236,,,
1471,03/08/23 06:00:00 PM,16.808,,,
1472,03/08/23 07:00:00 PM,15.664,,,
1473,03/08/23 08:00:00 PM,14.709,,,
1474,03/08/23 09:00:00 PM,13.846,,,
1475,03/08/23 10:00:00 PM,12.207,,,
1476,03/08/23 11:00:00 PM,11.334,,,
1477,03/09/23 12:00:00 AM,10.455,,,
1478,03/09/23 01:00:00 AM,9.965,,,
1479,03/09/23 02:00:00 AM,9.472,,,
1480,03/09/23 03:00:00 AM,8.879,,,
1481,03/09/23 04:00:00 AM,8.182,,,
1482,03/09/23 05:00:00 AM,7.682,,,
1483,03/09/23 06:00:00 AM,7.381,,,
1484,03/09/23 07:00:00 AM,7.179,,,
1485,03/09/23 08:00:00 AM,8.879,,,
1486,03/09/23 09:00:00 AM,12.883,,,
1487,03/09/23 10:00:00 AM,15.951,,,
1488,03/09/23 11:00:00 AM,17.760,,,
1489,03/09/23 12:00:00 PM,19.377,,,
1490,03/09/23 01:00:00 PM,20.996,,,
1491,03/09/23 02:00:00 PM,21.282,,,
1492,03/09/23 03:00:00 PM,21.760,,,
1493,03/09/23 04:00:00 PM,22.046,,,
1494,03/09/23 05:00:00 PM,21.091,,,
1495,03/09/23 06:00:00 PM,18.521,,,
1496,03/09/23 07:00:00 PM,16.427,,,
1497,03/09/23 08:00:00 PM,16.523,,,
1498,03/09/23 09:00:00 PM,14.325,,,
1499,03/09/23 10:00:00 PM,12.980,,,
1500,03/09/23 11:00:00 PM,12.401,,,
1501,03/10/23 12:00:00 AM,11.236,,,
1502,03/10/23 01:00:00 AM,10.357,,,
1503,03/10/23 02:00:00 AM,9.669,,,
1504,03/10/23 03:00:00 AM,9.275,,,
1505,03/10/23 04:00:00 AM,8.581,,,
1506,03/10/23 05:00:00 AM,7.983,,,
1507,03/10/23 06:00:00 AM,7.782,,,
1508,03/10/23 07:00:00 AM,7.682,,,
1509,03/10/23 08:00:00 AM,9.373,,,
1510,03/10/23 09:00:00 AM,13.558,,,
1511,03/10/23 10:00:00 AM,15.664,,,
1512,03/10/23 11:00:00 AM,18.521,,,
1513,03/10/23 12:00:00 PM,20.043,,,
1514,03/10/23 01:00:00 PM,21.569,,,
1515,03/10/23 02:00:00 PM,21.855,,,
1516,03/10/23 03:00:00 PM,21.760,,,
1517,03/10/23 04:00:00 PM,22.046,,,
1518,03/10/23 05:00:00 PM,20.615,,,
1519,03/10/23 06:00:00 PM,19.377,,,
1520,03/10/23 07:00:00 PM,18.331,,,
1521,03/10/23 08:00:00 PM,16.523,,,
1522,03/10/23 09:00:00 PM,15.569,,,
1523,03/10/23 10:00:00 PM,13.750,,,
1524,03/10/23 11:00:00 PM,12.883,,,
1525,03/11/23 12:00:00 AM,12.304,,,
1526,03/11/23 01:00:00 AM,11.528,,,
1527,03/11/23 02:00:00 AM,10.846,,,
1528,03/11/23 03:00:00 AM,12.013,,,
1529,03/11/23 04:00:00 AM,10.259,,,
1530,03/11/23 05:00:00 AM,9.176,,,
1531,03/11/23 06:00:00 AM,8.680,,,
1532,03/11/23 07:00:00 AM,8.481,,,
1533,03/11/23 08:00:00 AM,9.866,,,
1534,03/11/23 09:00:00 AM,14.134,,,
1535,03/11/23 10:00:00 AM,17.284,,,
1536,03/11/23 11:00:00 AM,19.187,,,
1537,03/11/23 12:00:00 PM,20.519,,,
1538,03/11/23 01:00:00 PM,22.142,,,
1539,03/11/23 02:00:00 PM,22.238,,,
1540,03/11/23 03:00:00 PM,22.717,,,
1541,03/11/23 04:00:00 PM,23.292,,,
1542,03/11/23 05:00:00 PM,21.664,,,
1543,03/11/23 06:00:00 PM,18.996,,,
1544,03/11/23 07:00:00 PM,17.189,,,
1545,03/11/23 08:00:00 PM,17.570,,,
1546,03/11/23 09:00:00 PM,17.284,,,
1547,03/11/23 10:00:00 PM,15.187,,,
1548,03/11/23 11:00:00 PM,13.846,,,
1549,03/12/23 12:00:00 AM,12.594,,,
1550,03/12/23 01:00:00 AM,11.916,,,
1551,03/12/23 02:00:00 AM,11.041,,,
1552,03/12/23 03:00:00 AM,10.357,,,
1553,03/12/23 04:00:00 AM,9.866,,,
1554,03/12/23 05:00:00 AM,9.571,,,
1555,03/12/23 06:00:00 AM,9.176,,,
1556,03/12/23 07:00:00 AM,9.571,,,
1557,03/12/23 08:00:00 AM,12.207,,,
1558,03/12/23 09:00:00 AM,16.999,,,
1559,03/12/23 10:00:00 AM,21.951,,,
1560,03/12/23 11:00:00 AM,25.513,,,
1561,03/12/23 12:00:00 PM,27.075,,,
1562,03/12/23 01:00:00 PM,28.853,,,
1563,03/12/23 02:00:00 PM,28.555,,,
1564,03/12/23 03:00:00 PM,29.352,,,
1565,03/12/23 04:00:00 PM,26.683,,,
1566,03/12/23 05:00:00 PM,20.996,,,
1567,03/12/23 06:00:00 PM,17.094,,,
1568,03/12/23 07:00:00 PM,15.187,,,
1569,03/12/23 08:00:00 PM,14.709,,,
1570,03/12/23 09:00:00 PM,14.038,,,
1571,03/12/23 10:00:00 PM,13.076,,,
1572,03/12/23 11:00:00 PM,12.401,,,
1573,03/13/23 12:00:00 AM,11.431,,,
1574,03/13/23 01:00:00 AM,10.651,,,
1575,03/13/23 02:00:00 AM,11.722,,,
1576,03/13/23 03:00:00 AM,11.431,,,
1577,03/13/23 04:00:00 AM,10.161,,,
1578,03/13/23 05:00:00 AM,9.472,,,
1579,03/13/23 06:00:00 AM,9.077,,,
1580,03/13/23 07:00:00 AM,8.779,,,
1581,03/13/23 08:00:00 AM,10.846,,,
1582,03/13/23 09:00:00 AM,12.690,,,
1583,03/13/23 10:00:00 AM,15.187,,,
1584,03/13/23 11:00:00 AM,17.475,,,
1585,03/13/23 12:00:00 PM,18.901,,,
1586,03/13/23 01:00:00 PM,19.662,,,
1587,03/13/23 02:00:00 PM,18.901,,,
1588,03/13/23 03:00:00 PM,18.996,,,
1589,03/13/23 04:00:00 PM,18.901,,,
1590,03/13/23 05:00:00 PM,18.236,,,
1591,03/13/23 06:00:00 PM,16.046,,,
1592,03/13/23 07:00:00 PM,14.804,,,
1593,03/13/23 08:00:00 PM,13.750,,,
1594,03/13/23 09:00:00 PM,12.980,,,
1595,03/13/23 10:00:00 PM,11.916,,,
1596,03/13/23 11:00:00 PM,11.041,,,
1597,03/14/23 12:00:00 AM,10.553,,,
1598,03/14/23 01:00:00 AM,9.571,,,
1599,03/14/23 02:00:00 AM,9.077,,,
1600,03/14/23 03:00:00 AM,8.481,,,
1601,03/14/23 04:00:00 AM,8.082,,,
1602,03/14/23 05:00:00 AM,7.983,,,
1603,03/14/23 06:00:00 AM,7.582,,,
1604,03/14/23 07:00:00 AM,7.782,,,
1605,03/14/23 08:00:00 AM,9.176,,,
1606,03/14/23 09:00:00 AM,10.944,,,
1607,03/14/23 10:00:00 AM,12.497,,,
1608,03/14/23 11:00:00 AM,15.282,,,
1609,03/14/23 12:00:00 PM,17.475,,,
1610,03/14/23 01:00:00 PM,18.521,,,
1611,03/14/23 02:00:00 PM,18.996,,,
1612,03/14/23 03:00:00 PM,19.472,,,
1613,03/14/23 04:00:00 PM,19.282,,,
1614,03/14/23 05:00:00 PM,18.236,,,
1615,03/14/23 06:00:00 PM,16.808,,,
1616,03/14/23 07:00:00 PM,15.282,,,
1617,03/14/23 08:00:00 PM,14.038,,,
1618,03/14/23 09:00:00 PM,12.594,,,
1619,03/14/23 10:00:00 PM,11.431,,,
1620,03/14/23 11:00:00 PM,10.944,,,
1621,03/15/23 12:00:00 AM,10.161,,,
1622,03/15/23 01:00:00 AM,9.571,,,
1623,03/15/23 02:00:00 AM,9.077,,,
1624,03/15/23 03:00:00 AM,8.481,,,
1625,03/15/23 04:00:00 AM,7.983,,,
1626,03/15/23 05:00:00 AM,7.782,,,
1627,03/15/23 06:00:00 AM,7.682,,,
1628,03/15/23 07:00:00 AM,9.472,,,
1629,03/15/23 08:00:00 AM,10.357,,,
1630,03/15/23 09:00:00 AM,11.041,,,
1631,03/15/23 10:00:00 AM,13.654,,,
1632,03/15/23 11:00:00 AM,14.996,,,
1633,03/15/23 12:00:00 PM,16.903,,,
1634,03/15/23 01:00:00 PM,18.140,,,
1635,03/15/23 02:00:00 PM,17.855,,,
1636,03/15/23 03:00:00 PM,17.855,,,
1637,03/15/23 04:00:00 PM,17.950,,,
1638,03/15/23 05:00:00 PM,17.189,,,
1639,03/15/23 06:00:00 PM,15.473,,,
1640,03/15/23 07:00:00 PM,13.750,,,
1641,03/15/23 08:00:00 PM,12.787,,,
1642,03/15/23 09:00:00 PM,12.207,,,
1643,03/15/23 10:00:00 PM,11.139,,,
1644,03/15/23 11:00:00 PM,10.553,,,
1645,03/16/23 12:00:00 AM,10.161,,,
1646,03/16/23 01:00:00 AM,9.669,,,
1647,03/16/23 02:00:00 AM,9.571,,,
1648,03/16/23 03:00:00 AM,8.779,,,
1649,03/16/23 04:00:00 AM,8.382,,,
1650,03/16/23 05:00:00 AM,8.282,,,
1651,03/16/23 06:00:00 AM,8.182,,,
1652,03/16/23 07:00:00 AM,8.382,,,
1653,03/16/23 08:00:00 AM,9.275,,,
1654,03/16/23 09:00:00 AM,11.334,,,
1655,03/16/23 10:00:00 AM,12.110,,,
1656,03/16/23 11:00:00 AM,13.269,,,
1657,03/16/23 12:00:00 PM,14.421,,,
1658,03/16/23 01:00:00 PM,16.141,,,
1659,03/16/23 02:00:00 PM,16.618,,,
1660,03/16/23 03:00:00 PM,16.237,,,
1661,03/16/23 04:00:00 PM,15.282,,,
1662,03/16/23 05:00:00 PM,14.804,,,
1663,03/16/23 06:00:00 PM,14.709,,,
1664,03/16/23 07:00:00 PM,14.709,,,
1665,03/16/23 08:00:00 PM,13.750,,,
1666,03/16/23 09:00:00 PM,12.401,,,
1667,03/16/23 10:00:00 PM,11.722,,,
1668,03/16/23 11:00:00 PM,11.431,,,
1669,03/17/23 12:00:00 AM,10.063,,,
1670,03/17/23 01:00:00 AM,9.472,,,
1671,03/17/23 02:00:00 AM,9.669,,,
1672,03/17/23 03:00:00 AM,9.866,,,
1673,03/17/23 04:00:00 AM,10.553,,,
1674,03/17/23 05:00:00 AM,10.944,,,
1675,03/17/23 06:00:00 AM,11.041,,,
1676,03/17/23 07:00:00 AM,11.041,,,
1677,03/17/23 08:00:00 AM,11.139,,,
1678,03/17/23 09:00:00 AM,11.722,,,
1679,03/17/23 10:00:00 AM,11.722,,,
1680,03/17/23 11:00:00 AM,10.748,,,
1681,03/17/23 12:00:00 PM,9.275,,,
1682,03/17/23 01:00:00 PM,9.373,,,
1683,03/17/23 02:00:00 PM,9.373,,,
1684,03/17/23 03:00:00 PM,8.680,,,
1685,03/17/23 04:00:00 PM,8.182,,,
1686,03/17/23 05:00:00 PM,7.882,,,
1687,03/17/23 06:00:00 PM,7.882,,,
1688,03/17/23 07:00:00 PM,8.182,,,
1689,03/17/23 08:00:00 PM,8.282,,,
1690,03/17/23 09:00:00 PM,8.282,,,
1691,03/17/23 10:00:00 PM,8.182,,,
1692,03/17/23 11:00:00 PM,8.082,,,
1693,03/18/23 12:00:00 AM,7.983,,,
1694,03/18/23 01:00:00 AM,7.983,,,
1695,03/18/23 02:00:00 AM,7.983,,,
1696,03/18/23 03:00:00 AM,7.882,,,
1697,03/18/23 04:00:00 AM,7.882,,,
1698,03/18/23 05:00:00 AM,7.782,,,
1699,03/18/23 06:00:00 AM,7.782,,,
1700,03/18/23 07:00:00 AM,7.682,,,
